summons_number,plate_id,registration_state,plate_type,issue_date,violation_code,vehicle_body_type,vehicle_make,issuing_agency,street_code1,street_code2,street_code3,vehicle_expiration_date,violation_location,violation_precinct,issuer_precinct,issuer_code,issuer_command,issuer_squad,violation_time,violation_county,violation_in_front_of_or_opposite,house_number,street_name,date_first_observed,law_section,sub_division,days_parking_in_effect,from_hours_in_effect,to_hours_in_effect,vehicle_color,unregistered_vehicle?,vehicle_year,meter_number,feet_from_curb,issue_year,issue_month,violation_datetime,violation_hour,violation_minute
1306759481,HSW7971,PA,PAS,2013-07-24,21,SUBN,MAZDA,S,24040,8590,57790,20140131,109.0,109,0,901534,QE07,0,1107A,Q,F,35-53,160 ST,0,408,D1,BBYBBBB,1100A,1230P,BLK,0,2012,-,0,2013,July,2013-07-24 11:07:00,11.0,7.0
1306771560,T615425C,NY,SRF,2013-08-19,21,SDN,FORD,S,40930,14180,54050,20140131,70.0,70,0,583306,BK14,0,0306A,K,F,1916,FLATBUSH AVE,0,408,D1,YBYBYBB,0300A,0600A,WHITE,0,2006,-,0,2013,August,2013-08-19 03:06:00,3.0,6.0
1306771596,GFF5181,NY,PAS,2013-08-19,21,SUBN,CHEVR,S,12330,35730,40930,20150324,70.0,70,0,583306,BK14,0,0325A,K,F,2111,ALBERMARLE RD,0,408,D1,YBYBYBB,0300A,0600A,BLUE,0,2004,-,0,2013,August,2013-08-19 03:25:00,3.0,25.0
1306816531,GBJ1802,NY,PAS,2013-07-23,21,NHL,HONDA,S,38690,67600,56790,20140829,101.0,101,0,921445,QE14,0,1205P,Q,F,1288,CENTRAL AVE,0,408,D1,BYBBBBB,1130A,0100P,GR,0,1998,-,0,2013,July,2013-07-23 00:05:00,0.0,5.0
1307045133,GFC8953,NY,PAS,2013-07-26,20,SDN,HONDA,P,61030,83730,19830,20131106,75.0,75,75,930201,0075,0,0204P,K,F,472,MILLER AVE,0,408,D1,BBBBBBB,ALL,ALL,BK,0,1997,-,0,2013,July,2013-07-26 14:04:00,14.0,4.0
1307238828,GEX4415,NY,PAS,2013-08-18,14,SDN,HONDA,P,65120,40404,40404,20150421,43.0,43,43,942182,0043,0,0814P,BX,F,3,SOUNDVIEW AVE,0,408,J2,BBBBBBB,ALL,ALL,BLK,0,2004,-,0,2013,August,2013-08-18 20:14:00,20.0,14.0
1307452577,55003JG,NY,COM,2013-08-12,46,DELV,WORKV,P,10010,18050,18070,20131013,17.0,17,135,913931,0135,0,0940A,NY,O,976,1ST AVE,0,408,L2,BBBBBBB,ALL,ALL,WHITE,0,1999,-,0,2013,August,2013-08-12 09:40:00,9.0,40.0
1307452589,88550JU,NY,COM,2013-08-12,18,VAN,DODGE,P,10110,18010,18030,0,17.0,17,135,913931,0135,0,0935A,NY,F,979,2ND AVE,0,408,F4,YYYYYBB,0700A,1000A,WHITE,0,2005,-,0,2013,August,2013-08-12 09:35:00,9.0,35.0
1307452590,40470JU,OTHER,COM,2013-08-12,46,DELV,MERCU,P,10110,18490,18510,20140630,23.0,23,135,913931,0135,0,0920A,,F,1448,2ND AVE,0,408,F1,BBBBBBB,ALL,ALL,WHITE,0,2004,-,0,2013,August,2013-08-12 09:20:00,9.0,20.0
1307846634,7L6A,NY,SRF,2013-08-14,40,TAXI,TOYOT,P,36210,10610,10810,20140228,28.0,28,28,905713,0028,0,0306A,,O,216,W 122 STREET,0,408,C,BBBBBBB,ALL,ALL,YELLO,0,2010,-,7,2013,August,2013-08-14 03:06:00,3.0,6.0
1307846646,7L6A,NY,SRF,2013-08-14,14,TAXI,TOYOT,P,36210,10610,10810,20140228,28.0,28,28,905713,0028,0,0306A,NY,O,216,W 122 STREET,0,408,E2,BBBBBBB,ALL,ALL,YELLO,0,2010,-,0,2013,August,2013-08-14 03:06:00,3.0,6.0
1307906576,68313JS,NY,COM,2013-08-09,14,VAN,TRUCK,K,0,0,0,20140608,41.0,41,4,160266,0004,0,0505P,K,,,BAY PKWY AVE,0,408,D4,BBBBBBB,ALL,ALL,WHITE,0,2002,-,0,2013,August,2013-08-09 17:05:00,17.0,5.0
1307949484,GEZ5475,NY,PAS,2013-08-11,39,SUBN,FORD,K,0,0,0,20150424,1.0,1,1,160188,0001,0,0722P,NY,F,,HUDSON RIVER PARK,0,408,F7,BBBBBBB,ALL,ALL,WHITE,0,2013,-,0,2013,August,2013-08-11 19:22:00,19.0,22.0
1307952653,GEW3430,NY,PAS,2013-08-12,14,SUBN,BUICK,K,0,0,0,20150324,102.0,102,5,160144,0005,0,0637P,R,O,,JEFFERSON AVE CIRCLE,0,408,J2,BBBBBBB,ALL,ALL,TAN,0,2004,-,0,2013,August,2013-08-12 18:37:00,18.0,37.0
1307952987,GGW8417,NY,PAS,2013-07-21,63,SUBN,JEEP,K,0,0,0,20150626,122.0,122,5,160273,0005,0,0639P,R,,,INSIDE PARKING LOT C,0,408,D1,BBBBBBB,ALL,ALL,BLACK,0,2003,-,0,2013,July,2013-07-21 18:39:00,18.0,39.0
1307953116,GAB6661,NY,PAS,2013-08-11,20,SDN,LINCO,K,0,0,0,20141003,122.0,122,5,160111,0005,0,0325P,R,,,CRESCENT BEACH PARK,0,408,D,BBBBBBB,ALL,ALL,WHT,0,2006,-,0,2013,August,2013-08-11 15:25:00,15.0,25.0
1307953682,GGS6051,NY,PAS,2013-07-27,24,SDN,NISSA,K,0,0,0,20150620,122.0,122,5,160273,0005,0,0344P,R,,,DOLPHIN CIRCLE,0,408,D5,BBBBBBB,ALL,ALL,BLUE,0,2008,-,0,2013,July,2013-07-27 15:44:00,15.0,44.0
1307953724,W122KP,NY,PAS,2013-07-28,20,SDN,TOYOT,K,0,40404,40404,20140622,122.0,122,5,160273,0005,0,0948A,R,O,1150,CLOVE ROAD PARKING L,0,408,D,BBBBBBB,ALL,ALL,MAROO,0,1998,-,0,2013,July,2013-07-28 09:48:00,9.0,48.0
1307953761,GAW6458,NY,PAS,2013-08-17,20,SDN,TOYOT,K,48502,0,0,20140724,122.0,122,5,160273,0005,0,1240P,,,,SOUTH BEACH,0,408,F3,BBBBBBB,ALL,ALL,BLACK,0,2001,-,0,2013,August,2013-08-17 00:40:00,0.0,40.0
1307953852,GFP6251,NY,PAS,2013-08-24,27,SDN,NISSA,K,0,40404,40404,20150430,123.0,123,5,160273,0005,0,0128P,R,,,WOLFY POWL PKNG,0,408,D,BBBBBBB,ALL,ALL,G/Y,0,2006,-,0,2013,August,2013-08-24 13:28:00,13.0,28.0
1307963377,GJD4240,NY,PAS,2013-08-04,14,SUBN,CHEVR,K,29610,27885,32940,20130915,1.0,1,1,160443,0001,0,0730P,NY,F,22,RIVER TERRACE,0,408,C,BBBBBBB,ALL,ALL,BLACK,0,2012,-,0,2013,August,2013-08-04 19:30:00,19.0,30.0
1307963419,GHN2894,NY,PAS,2013-08-18,14,SUBN,FORD,K,0,40404,40404,20150620,45.0,45,2,160443,0002,0,0641P,BX,O,492,HUTCHINSON RIVER PKW,0,408,C8,BBBBBBB,ALL,ALL,WHITE,0,1997,-,0,2013,August,2013-08-18 18:41:00,18.0,41.0
1307963432,GBR5252,NY,PAS,2013-08-19,14,SUBN,FORD,K,29610,27885,32940,20141213,1.0,1,1,160443,0001,0,1122P,NY,F,22,RIVER TERRACE,0,408,D5,BBBBBBB,ALL,ALL,BLACK,0,2007,-,0,2013,August,2013-08-19 23:22:00,23.0,22.0
1321434807,48686MA,NY,COM,2013-08-16,21,VAN,CHEVR,X,34820,26340,78570,20150407,41.0,41,0,831917,SESU,0,0140A,BX,F,770,GARRISON AVE,0,408,J2,BYBBYBB,1200A,0300A,WHITE,0,1989,-,0,2013,August,2013-08-16 01:40:00,1.0,40.0
1321474581,GCP1521,NY,PAS,2013-07-30,24,SDN,HONDA,P,23532,25490,15010,20140924,7.0,7,804,940058,0804,0,1015A,NY,,,S/O 40 JACKSON ST,0,408,D5,BBBBBBB,ALL,ALL,BLACK,0,2012,-,0,2013,July,2013-07-30 10:15:00,10.0,15.0
1321774722,61944JY,NY,COM,2013-07-17,46,P-U,CHEVR,P,19430,97570,10010,20141130,25.0,25,25,928813,0025,0,1005A,,F,350,E 124 ST,0,408,E2,BBBBBBB,ALL,ALL,WHT,0,1998,-,0,2013,July,2013-07-17 10:05:00,10.0,5.0
1321774771,35210MB,NY,COM,2013-07-17,46,DELV,FORD,P,19270,10210,10110,20140531,25.0,25,25,928813,0025,0,1214P,,F,245,E 116 ST,0,408,E2,BBBBBBB,ALL,ALL,BRW,0,2012,-,0,2013,July,2013-07-17 00:14:00,0.0,14.0
1321932789,GJH4950,NY,PAS,2013-08-17,21,SDN,NISSA,S,13430,77730,51030,20130912,84.0,84,0,959738,KN02,0,1216A,K,F,314,ATLANTIC AVE,0,408,D1,BYBYBYB,1200A,0300A,RED,0,2013,-,0,2013,August,2013-08-17 12:16:00,12.0,16.0
1321935699,GDS4233,NY,PAS,2013-08-01,21,SDN,HONDA,S,38080,54050,55330,20150218,67.0,67,0,980774,KN12,0,0851A,K,F,326,E 96 ST,0,408,D1,YYBYYBB,0800,0930A,,0,1996,-,0,2013,August,2013-08-01 08:51:00,8.0,51.0
1321935936,GFV8755,NY,PAS,2013-08-02,21,SDN,ME/BE,S,38080,54050,55330,20150506,67.0,67,0,980774,KN17,0,0831A,K,F,325,E 96 ST,0,408,D1,BYBBYBB,0800A,0930A,,0,2005,-,0,2013,August,2013-08-02 08:31:00,8.0,31.0
1321950457,GEA5896,NY,PAS,2013-07-31,21,SDN,TOYOT,S,40930,18950,58530,20150215,71.0,71,0,535065,SI02,0,0738A,K,F,552,FLATBUSH AVE,0,408,D1,YYYYYYY,0730A,0800A,GREY,0,2009,-,0,2013,July,2013-07-31 07:38:00,7.0,38.0
1321963646,GHT3915,NY,PAS,2013-08-01,21,CONV,JAGUA,S,48230,40930,18630,20150708,71.0,71,0,539520,KN09,0,0841A,K,F,97,HAWTHORNE ST,0,408,D1,YBBYBBB,0830A,1000A,WHITE,0,2008,-,0,2013,August,2013-08-01 08:41:00,8.0,41.0
1321963713,GDN4599,NY,PAS,2013-08-01,21,SUBN,TOYOT,S,62330,54070,12130,20150212,71.0,71,0,539520,KN09,0,1149A,K,F,687,MONTGOMERY ST,0,408,D1,YBBYBBB,1100A,1230P,BLK,0,2013,-,0,2013,August,2013-08-01 11:49:00,11.0,49.0
1321963816,GHP9660,NY,PAS,2013-08-01,21,P-U,DODGE,S,86530,18630,73690,20150626,71.0,71,0,539556,BK09,0,0955A,K,F,1157,UNION STREET,0,408,D1,YBBYBBB,0930A,1100A,BLACK,0,2001,-,0,2013,August,2013-08-01 09:55:00,9.0,55.0
1321963830,GEN7372,NY,PAS,2013-08-01,21,SUBN,INFIN,S,72230,41930,18630,20150303,71.0,71,0,539556,BK09,0,1007A,K,F,1037,PRESIDENT STREET,0,408,D1,YBBYBBB,0930,1100,GRAY,0,2001,-,0,2013,August,2013-08-01 10:07:00,10.0,7.0
1321963841,GGP1379,NY,999,2013-08-01,21,FOUR,BMW,S,72230,67047,41930,20130708,71.0,71,0,539556,BK09,0,1010A,K,F,993,PRESIDENT STREET,0,408,D1,YBBYBBB,0930,1100,GRAY,0,2010,-,0,2013,August,2013-08-01 10:10:00,10.0,10.0
1321963919,GBV5158,NY,PAS,2013-08-01,21,SUBN,SUBAR,S,38430,41930,18630,20141116,71.0,71,0,539556,BK09,0,1038A,K,O,374,EASTERN PARKWAY,0,408,D1,YBBBYBB,0930A,1100A,GRAY,0,2013,-,0,2013,August,2013-08-01 10:38:00,10.0,38.0
1321963993,GDP4296,NY,PAS,2013-08-01,21,SUBN,FORD,S,86530,23330,54070,20150212,71.0,71,0,539556,BK09,0,1144A,K,F,1443,UNION STREET,0,408,D1,YBBYBBB,1100A,1230P,GREEN,0,1996,-,0,2013,August,2013-08-01 11:44:00,11.0,44.0
1321964055,GDM8629,NY,PAS,2013-07-30,21,SDN,HONDA,S,39430,54310,54070,20150107,71.0,71,0,537860,KN09,0,1125A,K,F,574,EMPIRE BLVD,0,408,D1,BYBBYBB,1100A,1230P,GRAY,0,2013,-,0,2013,July,2013-07-30 11:25:00,11.0,25.0
1321964067,GHP9755,NY,PAS,2013-07-30,21,SUBN,CHEVR,S,38330,75430,86630,20150701,71.0,71,0,537860,KN09,0,1215P,K,F,882,EAST NEW YORK AVE,0,408,D1,BYBBYBB,1200P,0130P,BLACK,0,2002,-,0,2013,July,2013-07-30 00:15:00,0.0,15.0
1321964160,GEB9265,NY,PAS,2013-08-02,21,SDN,VOLKS,S,24830,67030,64830,20150131,71.0,71,0,537860,KN09,0,0844A,K,F,1206,CARROLL ST,0,408,D1,BYBBYYB,0830A,1030A,GREY,0,2005,-,0,2013,August,2013-08-02 08:44:00,8.0,44.0
1321964171,GFG2278,NY,PAS,2013-08-02,21,SDN,FORD,S,24830,67030,64830,20150421,71.0,71,0,537860,KN09,0,0846A,K,F,1228,CARROLL ST,0,408,D1,BYBBYBB,0830A,1000A,YELLO,0,2008,-,0,2013,August,2013-08-02 08:46:00,8.0,46.0
1321964614,T613476C,NY,OMT,2013-07-29,21,SDN,FORD,S,24830,73690,67030,20131031,71.0,71,0,537860,KN09,0,0837A,K,F,1186,CARROLL ST,0,408,D1,YYBYYBB,0830A,0900A,WHITE,0,2003,-,0,2013,July,2013-07-29 08:37:00,8.0,37.0
1321964651,GFA6583,NY,PAS,2013-07-29,21,SDN,ME/BE,S,83030,73690,67030,20150522,71.0,71,0,537860,KN09,0,0851A,K,F,271,SULLIVAN PL,0,408,D,YBBYBBB,0830A,1000A,BLACK,0,1993,-,0,2013,July,2013-07-29 08:51:00,8.0,51.0
1321964663,GGF2047,NY,PAS,2013-07-29,21,SDN,VOLKS,S,83030,73690,67030,20150419,71.0,71,0,537860,KN09,0,0854A,K,F,237,SULLIVAN PL,0,408,D1,YBBYBBB,0830A,1000A,GRAY,0,2003,-,0,2013,July,2013-07-29 08:54:00,8.0,54.0
1321964675,GEN6865,NY,PAS,2013-07-29,21,SDN,INFIN,S,83030,82130,57600,20150218,71.0,71,0,537860,KN09,0,0858A,K,F,163,SULLIVAN PL,0,408,D1,YBBYBBB,0830A,1000A,WHITE,0,1990,-,0,2013,July,2013-07-29 08:58:00,8.0,58.0
1321964717,GFC5680,NY,PAS,2013-07-30,21,SUBN,CHEVR,S,0,0,0,20130630,71.0,71,0,537860,KN09,0,0745A,K,,,E/S FRANKLIN AVE,0,408,D1,BYBBYBB,0730A,0800A,GREEN,0,1996,-,0,2013,July,2013-07-30 07:45:00,7.0,45.0
1321964754,GGT7398,NY,PAS,2013-07-30,21,SDN,HONDA,S,54070,30930,62330,20150512,71.0,71,0,537860,KN09,0,0837A,K,F,396,KINGSTON AVE,0,408,D1,YYYYYBB,0830A,0900A,BLACK,0,2013,-,0,2013,July,2013-07-30 08:37:00,8.0,37.0
1321964778,GAD2245,NY,PAS,2013-07-30,21,SDN,INFIN,S,54070,30930,62330,20140724,71.0,71,0,537860,KN09,0,0841A,K,F,386,KINGSTON AVE,0,408,D1,YYYYYBB,0830A,0900A,GRAY,0,2012,-,0,2013,July,2013-07-30 08:41:00,8.0,41.0
1321964869,GGF3924,NY,PAS,2013-07-26,21,SDN,TOYOT,S,62330,82130,57600,20150514,71.0,71,0,534144,SI02,0,0926A,K,F,268,MONTGOMERY ST,0,408,D1,BYBBYBB,0830A,1000A,GREEN,0,2002,-,0,2013,July,2013-07-26 09:26:00,9.0,26.0
1321964882,GAR7765,NY,PAS,2013-07-26,21,SDN,NISSA,S,72230,67030,64830,20150113,71.0,71,0,534144,SI02,0,0945A,K,F,1216,PRESIDENT ST,0,408,D1,BYBBYBB,0930A,1100A,SILVE,0,2011,-,0,2013,July,2013-07-26 09:45:00,9.0,45.0
1321965230,GFM3569,NY,PAS,2013-07-26,21,SUBN,HONDA,S,72230,41930,18630,20150313,71.0,71,0,537860,KN09,0,0944A,K,F,1030,PRESIDENT ST,0,408,D1,BYBBYBB,0930A,1100A,SILVE,0,2013,-,0,2013,July,2013-07-26 09:44:00,9.0,44.0
1321965345,GJE3444,NY,PAS,2013-07-27,21,SDN,NISSA,S,86630,30930,62330,20130903,71.0,71,0,537860,KN09,0,0842A,K,F,389,UTICA AVE,0,408,D1,YYYYYYB,0830A,0900A,BLACK,0,2013,-,0,2013,July,2013-07-27 08:42:00,8.0,42.0
1321965515,54019JX,NY,COM,2013-07-25,21,VAN,FORD,S,0,0,0,20140930,71.0,71,0,539520,KN09,0,1135A,K,,,S/S LEFFERTS AVE,0,408,D1,YBBYBBB,1100A,1230P,WHITE,0,2008,-,0,2013,July,2013-07-25 11:35:00,11.0,35.0
1321965540,GHJ5857,NY,PAS,2013-07-25,21,SUBN,TOYOT,S,72230,23330,54070,20150623,71.0,71,0,539520,KN09,0,1153A,K,F,1383,PRESIDENT ST,0,408,D1,YBBYBBB,1100A,1230P,GOLD,0,2002,-,0,2013,July,2013-07-25 11:53:00,11.0,53.0
1321965618,SARATH,NY,SRF,2013-07-27,21,SUBN,TOYOT,S,40930,67047,54930,20140411,71.0,71,0,534115,KN09,0,0736A,K,O,495,FLATBUSH AVE,0,408,D1,YYYYYYB,0730A,0800A,GREY,0,2005,-,0,2013,July,2013-07-27 07:36:00,7.0,36.0
1321965631,GFE9445,NY,PAS,2013-07-26,21,SDN,TOYOT,S,40930,93830,69530,20150321,71.0,71,0,534115,KN09,0,0744A,K,F,720,FLATBUSH AVE,0,408,D1,YYYYYYB,0730A,0800A,BLACK,0,2013,-,0,2013,July,2013-07-26 07:44:00,7.0,44.0
1321965680,SARATH,NY,SRF,2013-07-26,21,SUBN,TOYOT,S,40930,67047,54930,20140411,71.0,71,0,534115,KN09,0,0737A,K,O,495,FLATBUSH AVE,0,408,D1,YYYYYYB,0730A,0800A,GREY,0,2005,-,0,2013,July,2013-07-26 07:37:00,7.0,37.0
1321965722,MRGLUV,NY,SRF,2013-07-26,21,SUBN,FORD,S,40430,12130,86030,20150226,71.0,71,0,534115,KN09,0,1208P,K,O,755,FENIMORE ST,0,408,D1,BYBBYBB,1200P,0130P,BLUE,0,1997,-,0,2013,July,2013-07-26 00:08:00,0.0,8.0
1321965783,GBN4223,NY,PAS,2013-08-05,46,SDN,ME/BE,S,69630,32600,69530,20141025,71.0,71,0,534115,KN09,0,0747A,K,F,1,PARKSIDE CT,0,408,D1,BBBBBBB,ALL,ALL,GREY,0,2006,-,0,2013,August,2013-08-05 07:47:00,7.0,47.0
1321966039,GCH1585,OTHER,PAS,2013-08-01,21,SUBN,CHEVR,S,30930,40404,40404,20141231,71.0,71,0,539556,BK09,0,1247P,K,F,1621,CROWN STREET,0,408,D1,YBBYBBB,1200P,0130P,WHITE,0,2003,-,0,2013,August,2013-08-01 00:47:00,0.0,47.0
1321966076,GDX5071,NY,PAS,2013-08-10,14,FOUR,TOYOT,S,12810,26790,26990,20150219,5.0,5,0,539556,ME03,0,0730A,NY,F,84,BAYARD STREET,0,408,C,YYYYYYB,0700A,0800A,SILVE,0,2011,-,0,2013,August,2013-08-10 07:30:00,7.0,30.0
1321966088,NGNL898,NY,SRF,2013-08-10,14,SUBN,LEXUS,S,12810,26790,26990,20141028,5.0,5,0,539556,ME03,0,0736A,NY,F,84,BAYARD STREET,0,408,D1,YYYYYYB,0700A,0800,BLACK,0,2013,-,0,2013,August,2013-08-10 07:36:00,7.0,36.0
1321966246,GBV2296,NY,PAS,2013-08-02,21,SDN,INFIN,S,56130,35140,67047,20140831,71.0,71,0,539520,KN09,0,0738A,K,O,17,LINCOLN RD,0,408,D1,YYBBYBB,0730A,0800A,BLK,0,2009,-,0,2013,August,2013-08-02 07:38:00,7.0,38.0
1325680606,GEL3623,NY,PAS,2013-07-11,21,SDN,SAAB,S,36370,24690,10610,20141011,32.0,32,0,980335,MNLC,0,0945A,NY,F,115,WEST 130 STREET,0,408,D1,YBBYBBB,0930A,1100A,BLK,0,2004,-,0,2013,July,2013-07-11 09:45:00,9.0,45.0
1325680655,GBH4437,NY,PAS,2013-07-25,21,SDN,HONDA,S,36510,24690,10610,20140816,32.0,32,0,980335,MNCC,0,1140A,NY,F,137,WEST 137 STREET,0,408,D1,YYBYBBB,1130A,0100P,BLK,0,2004,-,0,2013,July,2013-07-25 11:40:00,11.0,40.0
1325680692,LDSP1,NY,PAS,2013-07-29,21,SUBN,DODGE,S,25390,19490,19510,20140109,25.0,25,0,980335,MNCC,0,0812A,NY,F,2006,MADISON AVE,0,408,D1,YBBYBBB,0800A,0930A,GRAY,0,2004,-,0,2013,July,2013-07-29 08:12:00,8.0,12.0
1325733830,GDZ6563,NY,PAS,2013-07-24,14,SDN,TOYOT,P,0,40404,40404,20140329,43.0,43,43,948583,0043,0,0811P,BX,O,3,SOUNDIVEW,0,408,C,BBBBBBB,ALL,ALL,GREY,0,2005,-,0,2013,July,2013-07-24 20:11:00,20.0,11.0
1325733878,T635444C,NY,SRF,2013-08-13,46,SUBN,TOYOT,P,0,40404,40404,20140430,,0,43,948583,0043,0,0737P,BX,F,805,SANDVIEW,0,408,F1,BBBBBBB,ALL,ALL,BLACK,0,2010,-,0,2013,August,2013-08-13 19:37:00,19.0,37.0
1325763779,GEX5781,NY,PAS,2013-08-18,20,SDN,ACURA,P,54120,45120,19965,20150421,43.0,43,43,948200,0043,0,0730P,,F,829,NOBLE AVE,0,408,D3,BBBBBBB,ALL,ALL,GREEN,0,1999,-,0,2013,August,2013-08-18 19:30:00,19.0,30.0
1325764140,GCP9678,NY,PAS,2013-08-06,21,SUBN,FORD,P,0,0,0,20131221,43.0,43,43,938095,0043,0,0955A,BX,,,C/O FTELEY AVE,0,408,D1,BBBBBBB,ALL,ALL,BLUE,0,2002,-,0,2013,August,2013-08-06 09:55:00,9.0,55.0
1325768029,GEX1495,NY,PAS,2013-08-10,20,SDN,HONDA,P,0,40404,40404,20150226,43.0,43,43,950089,0043,0,0727P,BX,O,1526,ODELL AVE,0,408,F7,BBBBBBB,ALL,ALL,TAN,0,1998,-,0,2013,August,2013-08-10 19:27:00,19.0,27.0
1325847720,GEF7234,NY,PAS,2013-07-25,98,SDN,TOYOT,P,18390,18290,28890,20150327,102.0,102,102,937409,0102,0,0347P,Q,F,91-18,91 ST,0,408,K6,BBBBBBB,ALL,ALL,RED,0,1993,-,0,2013,July,2013-07-25 15:47:00,15.0,47.0
1325855777,GED7080,NY,PAS,2013-08-05,98,SDN,TOYOT,P,19690,19340,19590,20150317,102.0,102,102,944464,0102,0,0250P,Q,F,101-42,103 ST,0,408,J6,BBBBBBB,ALL,ALL,TAN,0,1999,-,0,2013,August,2013-08-05 14:50:00,14.0,50.0
1325855789,GBJ1134,NY,PAS,2013-07-21,67,SUBN,FORD,P,0,0,0,20140831,102.0,102,102,944464,0102,0,0200P,Q,,,N/W C/O 97 AVE,0,408,K6,BBBBBBB,ALL,ALL,GY,0,2002,-,0,2013,July,2013-07-21 14:00:00,14.0,0.0
1325859126,GDX9586,NY,PAS,2013-07-16,71,SUBN,CHEVR,X,27090,22970,23010,20141230,105.0,105,105,943196,0105,0,0940A,Q,O,145-10,227 ST,0,408,E2,BBBBBBB,ALL,ALL,GN,0,1997,-,0,2013,July,2013-07-16 09:40:00,9.0,40.0
1325916080,581629,NY,PAS,2013-07-31,17,FOUR,TOYOT,X,34220,26730,26760,20130929,42.0,42,2,992762,0002,0,1210P,BX,F,1309,FULTON AVE,0,408,C4,YYYYYYY,0700A,0700P,BLUE,0,2007,-,0,2013,July,2013-07-31 00:10:00,0.0,10.0
1325916092,581629,NY,PAS,2013-08-05,17,FOUR,TOYOT,X,34220,26730,26760,20130929,42.0,42,2,992762,0002,0,1059A,BX,F,1309,FULTON AVE,0,408,C4,YYYYYYY,0700A,0700P,BLUE,0,2007,-,0,2013,August,2013-08-05 10:59:00,10.0,59.0
1325916109,581629,NY,PAS,2013-08-07,17,SDN,TOYOT,X,34220,26730,26760,20130929,42.0,42,2,992762,0002,0,1212P,BX,F,1309,FULTON AVENUE,0,408,C4,YYYYYYY,0700A,0700P,BLUE,0,2007,-,0,2013,August,2013-08-07 00:12:00,0.0,12.0
1325916420,581629,NY,PAS,2013-08-09,17,FOUR,TOYOT,X,34220,26730,26760,20130929,42.0,42,2,992762,0002,0,0319P,BX,F,1309,FULTON AVENUE,0,408,C4,YYYYYYY,0700A,0700P,BLUE,0,2007,-,0,2013,August,2013-08-09 15:19:00,15.0,19.0
1325916432,581629,NY,PAS,2013-07-10,17,FOUR,TOYOT,X,34220,26730,26760,20130929,42.0,42,2,992762,0002,0,0845A,BX,F,1309,FULTON AVENUE,0,408,C4,YYYYYYY,0700A,0700P,BLUE,0,2007,-,0,2013,July,2013-07-10 08:45:00,8.0,45.0
1325916444,581629,NY,PAS,2013-07-18,17,FOUR,TOYOT,X,34220,26730,26760,20130929,42.0,42,2,992762,0002,0,1149A,BX,F,1309,FULTON AVENUE,0,408,F2,YYYYYYY,0700A,0700P,BLUE,0,2007,-,0,2013,July,2013-07-18 11:49:00,11.0,49.0
1325916456,581629,NY,PAS,2013-07-22,17,FOUR,TOYOT,X,34220,26730,26760,20130929,42.0,42,2,992762,0002,0,0916A,BX,F,1309,FULTON AVENUE,0,408,C4,YYYYYYY,0700A,0700P,BLUE,0,2007,-,0,2013,July,2013-07-22 09:16:00,9.0,16.0
1325916468,581629,NY,PAS,2013-07-29,17,FOUR,TOYOT,X,34220,26730,26760,20130929,42.0,42,2,992762,0002,0,1219P,BX,F,1309,FULTON AVE,0,408,D1,YYYYYYY,0700A,0700P,BLUE,0,2007,-,0,2013,July,2013-07-29 00:19:00,0.0,19.0
1325916470,581629,NY,PAS,2013-08-01,17,FOUR,TOYOT,X,34220,26730,26760,20130929,42.0,42,2,992762,0002,0,0955A,BX,F,1309,FULTON AVE,0,408,C4,YYYYYYY,0700A,0700P,BLUE,0,2007,-,0,2013,August,2013-08-01 09:55:00,9.0,55.0
1325928720,GDE6398,NY,PAS,2013-08-15,17,FOUR,TOYOT,X,10010,17510,17530,20141015,13.0,13,1,650968,0001,0,0535P,NY,F,455,FIRST AVENUE,0,408,C4,BBBBBBB,ALL,ALL,GRAY,0,2004,-,0,2013,August,2013-08-15 17:35:00,17.0,35.0
1325928770,GGR4052,NY,PAS,2013-08-18,17,FOUR,NISSA,X,10010,17510,17530,20150529,13.0,13,1,650968,0001,0,1121P,NY,F,455,FIRST AVENUE,0,408,C4,BBBBBBB,ALL,ALL,GRAY,0,2013,-,0,2013,August,2013-08-18 23:21:00,23.0,21.0
1325972393,GBX9511,NY,PAS,2013-07-14,46,SDN,BMW,P,0,0,0,20150108,34.0,34,34,940937,0034,0,0238A,NY,O,,C/O SHERMAN AVE,0,408,D,BBBBBBB,ALL,ALL,WHITE,0,2011,-,0,2013,July,2013-07-14 02:38:00,2.0,38.0
1326301135,GCP9316,NY,PAS,2013-08-18,14,SDN,ACURA,P,71690,40404,40404,20141107,50.0,50,135,940824,0135,0,0230A,BX,,,VERVELEEN PLACE,0,408,F2,BBBBBBB,ALL,ALL,BLACK,0,2008,-,0,2013,August,2013-08-18 02:30:00,2.0,30.0
1326301159,GAW6828,NY,PAS,2013-08-18,14,SDN,VOLKS,P,71690,40404,40404,20140712,50.0,50,138,940824,0138,0,0220A,BX,,,VERVELEEN PLACE,0,408,J6,BBBBBBB,ALL,ALL,BK,0,2009,-,0,2013,August,2013-08-18 02:20:00,2.0,20.0
1326352684,GGS6415,NY,PAS,2013-07-07,14,SDN,JEEP,P,45830,32600,92430,20150611,83.0,83,83,951487,0083,0,0405P,K,F,26,GREEN ST,0,408,F1,BBBBBBB,ALL,ALL,WHITE,0,1996,-,0,2013,July,2013-07-07 16:05:00,16.0,5.0
